,comment_id,video_id,author,comment_text,published_at,like_count
437,Ugza2k7zaroKhSbqMIZ4AaABAg,YZ4N8jH5R_M,@RofikPatrang,YG PALING SEREM TUH TEMEN YG ABIS NGUTANG TERUS GAK ADA KABAR,2025-11-06T04:33:35Z,6
438,UgwtRTknqoVTrFMy8RV4AaABAg,YZ4N8jH5R_M,@PredatorFins,Wkwk,2025-11-06T04:33:19Z,1
439,UgzCSjyWNkpl6Avw3gl4AaABAg,YZ4N8jH5R_M,@solehachannel12,"Komen terdepan, semoga nular akunnya kang dedi😂",2025-11-06T04:31:32Z,0
440,Ugyc1iNrjop59uqiK9F4AaABAg,YZ4N8jH5R_M,@HendriSetiawan-r6u,Penonton Setia Uda Pras,2025-11-06T04:29:18Z,1
441,UgzG_PoY4bOqI40A2RN4AaABAg,YZ4N8jH5R_M,@ClipperPodcast-Wy,undang bang mamat dong uda,2025-11-06T04:28:45Z,1
442,UgwqZM8q1lRZD7K3L_R4AaABAg,YZ4N8jH5R_M,@ridwan_tricks,Lucu tambah kocak Pak Jarwo dan Bang Praz🤣,2025-11-06T04:28:11Z,22
443,UgwywhWGSYA0BYIbtDl4AaABAg,YZ4N8jH5R_M,@Andesrin,Yg blm makan siang nonton dlu siapaaa😂,2025-11-06T04:26:23Z,79
444,Ugwy2i8HjV184SYd7sR4AaABAg,YZ4N8jH5R_M,@BangJonny-p5o,penonton ke 100 😅😅😅😅,2025-11-06T04:25:39Z,0
445,UgwC995nzkL_1krQufB4AaABAg,YZ4N8jH5R_M,@ZielAzriel-h7s,Hadir ah Bru 5 mnt,2025-11-06T04:25:37Z,0
446,Ugw8n_s3NiMC5S4_bZ54AaABAg,YZ4N8jH5R_M,@fazruulbikul18,Lopyu anjani,2025-11-06T04:25:29Z,0
447,UgyHHyehfwYqs7dQ-KR4AaABAg,YZ4N8jH5R_M,@fitrohtulhurilain893,Koder,2025-11-06T04:25:25Z,0
448,Ugw7icBqvKXqmz3KQPt4AaABAg,YZ4N8jH5R_M,@rychalxyz,sambil makan siang hehehe,2025-11-06T04:25:22Z,0
449,UgwpIuCaRe86A8IDByF4AaABAg,YZ4N8jH5R_M,@ElizabethElizabeth-h5c,"kemarin parto , skrg jarwo, sehat2 deh pelawak2 jaga anak perempuan yg cakep2",2025-11-06T04:24:45Z,79
450,UgxPEsk_Qjye9qnbtcJ4AaABAg,YZ4N8jH5R_M,@Fadrohil,DEDDY129 selalu asik..,2025-11-06T04:24:44Z,0
451,UgxsPwTmRfXwmrRKwoF4AaABAg,YZ4N8jH5R_M,@iniFun88_CariAjaDiGOOGLE,"Ternyata bukan cuma penonton yang kena roasting, calon istri juga",2025-11-06T04:23:57Z,2
452,UgxX_shMBLw3y4Yyu8F4AaABAg,YZ4N8jH5R_M,@AngahSLaay19,Yang 19 koment,2025-11-06T04:23:47Z,0
453,UgxUWaXhqj5EZxShQJV4AaABAg,YZ4N8jH5R_M,@btachannel2280,Ke5,2025-11-06T04:23:10Z,0
454,UgzpomOu7aX0aTm5KxN4AaABAg,YZ4N8jH5R_M,@geu8621,Aku komen nomer piro yo,2025-11-06T04:22:45Z,0
455,UgzbanRhLQYpkrB-x914AaABAg,YZ4N8jH5R_M,@ricieization,10,2025-11-06T04:21:55Z,0
456,UgzrBZGEIsk-rjHcKq54AaABAg,YZ4N8jH5R_M,@sebtiansapta26623,Keberapa nih,2025-11-06T04:21:51Z,0
457,Ugyap4_i7S0cNIisvvd4AaABAg,YZ4N8jH5R_M,@BernardBone,"Episode tergokil si ini wkwkkw , suka banget nonton bang Pras",2025-11-06T04:21:44Z,13
458,UgxEoNOZ0ObglXATklt4AaABAg,YZ4N8jH5R_M,@sarinaa.nur17,OM JARWO 🤝 BANG PRAZ 😭👍🏻💥💥💥💥,2025-11-06T04:21:33Z,5
459,Ugy3orWzoL6Arsff2Vt4AaABAg,YZ4N8jH5R_M,@chisva,"Haha.. Harus nya pak Jarwo di tempt Indra om ded, biar meledak keselnya 😅",2025-11-06T04:21:31Z,2
460,UgyFFNnGWIhaQp7LN_54AaABAg,YZ4N8jH5R_M,@OyaOyee,Siapa yang suka nonton sambil makan siang 🫢,2025-11-06T04:21:20Z,0
461,UgwbvW2r9jh85gGphAt4AaABAg,YZ4N8jH5R_M,@afnanrifat2144,pak jarwooo dulu anaknyaa satu les ama kita itu di Primagama condet,2025-11-06T04:21:12Z,1
462,UgwMSvbejT_Ug_Haj1d4AaABAg,YZ4N8jH5R_M,@tiopakayaa,Parahh nih,2025-11-06T04:21:06Z,0
463,UgwvYfQNTYjsDzJcGGR4AaABAg,YZ4N8jH5R_M,@asproject5954,Ngakak,2025-11-06T04:21:05Z,0
464,UgwOPkzvghkS27NtDPZ4AaABAg,YZ4N8jH5R_M,@Dc2Cmen88,"sebelum rame komen, komen dlu isi absen.. detik ke 10... hadirr..cuss nontoooonnn deh",2025-11-06T04:21:04Z,3
465,Ugw49AFbsVEHyDAozDV4AaABAg,YZ4N8jH5R_M,@wonggendeng7461,Cakep njirr,2025-11-06T04:21:03Z,0
466,UgzbCb9CLSZRtGCu6Cd4AaABAg,YZ4N8jH5R_M,,Jarwo lemah😂,2025-11-06T04:21:01Z,0
467,UgyX-Sj_lH0BdQk6j5p4AaABAg,YZ4N8jH5R_M,@6ingercake,anjay masih sepi,2025-11-06T04:20:58Z,0
468,Ugzz6r6-KUsYtHTsMwh4AaABAg,YZ4N8jH5R_M,@Hafidzcell01,Undang ke primawan logic om ded,2025-11-06T04:20:50Z,0
469,UgxQuhsU_KNC0NksBth4AaABAg,YZ4N8jH5R_M,@TaopikRidwan-u3y,5,2025-11-06T04:20:48Z,0
470,UgyEw9q7ZVT7GC7njzx4AaABAg,YZ4N8jH5R_M,@fadlilemon9589,Kerenn luu bang,2025-11-06T04:20:39Z,1
471,Ugxv8SI1CLlO0FLefFF4AaABAg,YZ4N8jH5R_M,@kakaju_67,Pertama,2025-11-06T04:20:28Z,0
472,UgwH1SLDjqFzKF7Z5u54AaABAg,YZ4N8jH5R_M,@kangherucekintung6593,jarwo kuwat,2025-11-06T04:20:25Z,0
473,UgzbrqnhQeWpcQienh94AaABAg,YZ4N8jH5R_M,@kakaju_67,Furat,2025-11-06T04:20:22Z,0
474,Ugxdh3R0V9zNENNwmbp4AaABAg,YZ4N8jH5R_M,@josepwillis687,Halo Bang Praz.,2025-11-06T04:20:20Z,6
475,UgxIA5abikOzJte9OBp4AaABAg,s9OU_mLo-KU,@MasALLAlii,"Yang di slhin ferxic kocak xin""😅",2025-10-13T12:29:05Z,0
476,Ugw6F1f3oiYrvcdoM1Z4AaABAg,s9OU_mLo-KU,@AkunBaru-m9v,Anak kemarin sore yang pengen di panggil abang,2025-10-12T16:49:41Z,0
477,UgyWbOAU59L9FJ9Q5754AaABAg,s9OU_mLo-KU,@rizalfurqon3002,Berharap sisa match pakek roster ewc 😸,2025-10-12T03:14:17Z,0
478,UgwWXmmXlu14YhzLLyZ4AaABAg,s9OU_mLo-KU,@kazutora-t7v,Ini mah kaya Bang Xinn Pake RW😂😂😂 izzy gamee,2025-10-12T00:16:17Z,0
479,UgxSFfQlj8BciimyQ654AaABAg,s9OU_mLo-KU,@nguyenami5,RRQ bingung playernya terlalu banyak,2025-10-11T23:58:53Z,1
480,UgwMFND6AO8UNSsiZjB4AaABAg,s9OU_mLo-KU,@supri123s,Gak seru ya klo nonton match papan bawah,2025-10-11T23:32:06Z,0
481,UgwNsgVahQxj6wD2inN4AaABAg,s9OU_mLo-KU,@dimassickboy3467,mnding jual ferxic jgn d rrq kasian mumet sendiri yg lainnya dunguuuu,2025-10-11T23:24:49Z,0
482,UgzYwolpRQxSsyxiTIR4AaABAg,s9OU_mLo-KU,@rifqialwaly8061,"Emg gitu malming lawan nya pada jago, tapi kayanya ini setiap week dah wkwk",2025-10-11T18:08:43Z,0
483,UgzfUVh9mGkJMNdyJpx4AaABAg,s9OU_mLo-KU,@rikikeparat8809,"Pala otak kau fercik belum mateng. Lo liat itu team nya
Fercik lo jadiiin kambing hitam. Gk jauh bedo lo sam hama kingdom",2025-10-11T16:48:53Z,2
484,Ugy6v-tpQrox8OFi1Ip4AaABAg,s9OU_mLo-KU,@ajiramdani020,"Kalo mau stabil lagi mah rrq hrus di rehap lagi ganti pemain rancang lagih, itu main rrq udah ga setabill udah kacaw engga kaya dulu lagi, mnurut catatan tatang sutarya mah sih itu tim RRQ harus di rehab rancang lgih dari noll pemain nya di pilih lagi mna yg cocok dan yg ga.",2025-10-11T15:54:46Z,0
485,UgxUzYtbtGuBpw4HNBR4AaABAg,s9OU_mLo-KU,@ibnuibnu6355,Wkwkwk.. Fercix cuman jadi kambing hitam😂,2025-10-11T13:08:38Z,0
486,Ugye3ESwqhwE0mtJvgN4AaABAg,s9OU_mLo-KU,@ganisari2816,Rombak rrq bos mid sama gold Lane diganti,2025-10-11T12:48:40Z,0
487,UgzSMHO9NtlASriqt-l4AaABAg,s9OU_mLo-KU,@Mec_chanikbonsai,Masih enakan nonton liquid....😅😅😅😅,2025-10-11T12:44:07Z,0
488,UgzRwEUm1eYV7G5Qv1V4AaABAg,s9OU_mLo-KU,@ahmadabit-q9g,"Kenapa hylos roam. Padahal pakai akai bagus tuh, atau ruby bagus.  Krna ae hero tabrak2 semua. Apa krna pemain gk multi talenta kah . Kayaknya iya deh. Kali ini fua gk bisa salahin pelatih rrq 100% krna pemain memang kurang",2025-10-11T11:55:08Z,0
489,UgxNnWTG_1mdYkOPIyx4AaABAg,s9OU_mLo-KU,@Tedz,Amit2 rrq,2025-10-11T11:51:56Z,0
490,UgxQ018CUZ5Sb0gaKwx4AaABAg,s9OU_mLo-KU,@jafar_steam16,rrq season ini paling buruk,2025-10-11T11:33:07Z,0
491,UgxlxbD7-BGtg3BNHZV4AaABAg,s9OU_mLo-KU,@muhammadirfan-rs5qq,kaya udh vs bot wkwkwk,2025-10-11T11:30:15Z,0
492,UgzAYoC3q1Sjm24Vflp4AaABAg,s9OU_mLo-KU,@RafliPrayoga-y2n,Wan wan apa itu Cok 1 game terbang 1 kali pendo main layangan aja toy,2025-10-11T11:27:14Z,0
493,UgzA8Dnu5HOjn3VXU894AaABAg,s9OU_mLo-KU,@shandy_mg13,"gpapa, mending gak lolos. biar ke depannya jadi bahan evaluasi.. tetap semangat, nt rrq..",2025-10-11T11:26:58Z,0
494,Ugzd6sU_oKBbDLSF_B14AaABAg,s9OU_mLo-KU,@taufikr2712,"RRQ Pelatihnya ganti pemain ganti semua lah, udah kena mental semua terutama mid nya",2025-10-11T11:25:01Z,0
495,UgxwD0tqVDVSeXvFdRR4AaABAg,s9OU_mLo-KU,@SudirmanSudirman-yn1wd,Hadeh bang rrq udh ga bisa bermain bagus lagi,2025-10-11T11:22:55Z,0
496,UgzRPjTD7gUWvgdnGzt4AaABAg,s9OU_mLo-KU,@RafliPrayoga-y2n,"Liat timnas kalah liat rrq juga kalah di tambah hastag #7 emng ajg Oktober ini 
( Adili Patrick Kluivert dan khezcute)",2025-10-11T11:22:39Z,0
497,UgwYSjSd-LaDfn-6WsN4AaABAg,s9OU_mLo-KU,@zyzzx988,Classic ni mah,2025-10-11T11:19:17Z,0
498,Ugzt4Wr_SHtgaEN4Yhd4AaABAg,s9OU_mLo-KU,@ikanurjannaharif3614,Gocca,2025-10-11T11:04:56Z,0
499,UgzHhS-TZn7UjE-dCn94AaABAg,s9OU_mLo-KU,@alipzone959,Let's go alter ego go go go,2025-10-11T11:02:05Z,0
500,UgzMzePuolYqxS4lGw94AaABAg,s9OU_mLo-KU,@CrishGriffen,P͟U͟L͟A͟U͟W͟I͟N muncul di komen live stream juga loh 😭,2025-10-11T10:57:58Z,0
501,UgzJZE92QVqjFfSvG-R4AaABAg,s9OU_mLo-KU,@HardikLehru,"Gue udah coba nyari artinya tapi gak ketemu 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉, makin bingung.",2025-10-11T10:57:58Z,0
502,UgxcsusUSD5lw_oq7Th4AaABAg,s9OU_mLo-KU,@Moonnliitt,Tiap kali liat 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 tuh kayak ada rasa “gue harus tau ini”.,2025-10-11T10:57:58Z,0
503,UgyRAE8OLZ7vlkc3Y3d4AaABAg,s9OU_mLo-KU,@amtaamta3761,Nih ρυℓαυωιɴ kayak virus internet versi estetik 😭,2025-10-11T10:57:58Z,0
504,UgzpOejX8lP-fCrfQbN4AaABAg,s9OU_mLo-KU,@Young-JayRsa6,P͟U͟L͟A͟U͟W͟I͟N kayak nama project rahasia banget vibes-nya.,2025-10-11T10:57:30Z,0
505,UgwxDsqEdYy48d-07x94AaABAg,s9OU_mLo-KU,@JOGI_LIFESTYLE,Sumpah ini kayaknya campaign paling aneh tapi efektif banget 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉.,2025-10-11T10:57:29Z,0
506,Ugy7orPBAMC0lbu8U5p4AaABAg,s9OU_mLo-KU,@Kitty_cat_weird,"Nih tulisan makin rame tiap hari, padahal gak ada yang ngejelasin 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉.",2025-10-11T10:57:29Z,0
507,Ugzp8ghOJYUmMef1vEl4AaABAg,s9OU_mLo-KU,@whereisBarceloniarz,ＰＵＬ𝘼𝙐𝙒𝙄𝙉 bikin gue mikir keras tanpa alasan 😭,2025-10-11T10:57:29Z,0
508,UgwzVxEYFN59-yYBGUx4AaABAg,s9OU_mLo-KU,@mysteriousguy2004,Lo liat gak sih di komen random ada yang ngetik ρυℓαυωιɴ pake font aneh gitu 😭,2025-10-11T10:57:29Z,0
509,UgxwY6a2he2Ahx3JDGZ4AaABAg,s9OU_mLo-KU,@IRSgaming2011,"Gue scroll TikTok 3 jam, muncul terus 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉, help.",2025-10-11T10:56:46Z,0
510,Ugw4rD1ko73Ss_Q4sHt4AaABAg,s9OU_mLo-KU,@IronGamingOfficial鉄,ＰＵＬ𝘼𝙐𝙒𝙄𝙉 kayak kode rahasia antar netizen deh.,2025-10-11T10:56:47Z,0
511,UgzNk-EJz7y_tfCM7r94AaABAg,s9OU_mLo-KU,@zeeshanmalik1355,Tiap kali liat orang nyebut 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 pasti komennya rame banget.,2025-10-11T10:55:23Z,0
512,UgxoBw8uXZ36qv1mSnB4AaABAg,s9OU_mLo-KU,@iQMaxPro,Orang-orang tuh ngomong “aku nemuin sesuatu di P͟U͟L͟A͟U͟W͟I͟N” kayak lagi spiritual journey 😭,2025-10-11T10:55:22Z,0
513,Ugw_y8d7-8YHSdMBJy54AaABAg,s9OU_mLo-KU,@khurramshahzad9594,"ＰＵＬ𝘼𝙐𝙒𝙄𝙉 ini cult, tren, atau prank sosial sih?",2025-10-11T10:54:51Z,0
514,UgzO8rrq6Ik57wQAXdt4AaABAg,s9OU_mLo-KU,@Rosestore2389,"Nih ρυℓαυωιɴ muncul di komen video masak aja, maksudnya apa coba 😭",2025-10-11T10:54:50Z,0
515,UgzM7y_SXBgkhxllvgd4AaABAg,s9OU_mLo-KU,@KuBeo81Channel,"Gue udah nanya ke 3 temen, gak ada yang bisa jelasin 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 😭",2025-10-11T10:54:49Z,0
516,UgypazFBWt9bk_Xf_x14AaABAg,s9OU_mLo-KU,@Carlosffyt12-t5m,"P͟U͟L͟A͟U͟W͟I͟N kayaknya bukan nama tempat, tapi vibe-nya kayak dunia lain 😭",2025-10-11T10:54:38Z,0
517,UgxreuReBQ0DExpmyJx4AaABAg,s9OU_mLo-KU,@Irfankhan_nh786,"Makin lama gue liat 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉, makin penasaran sumpah.",2025-10-11T10:54:38Z,0
518,UgxbFMLp509dr7Hv3nl4AaABAg,s9OU_mLo-KU,@Shortfeedclub,P͟U͟L͟A͟U͟W͟I͟N vibes-nya kayak rahasia yang cuma orang tertentu tau.,2025-10-11T10:54:34Z,0
519,UgzToFuU1MEOhIpiVHJ4AaABAg,s9OU_mLo-KU,@editionstarlive,Kayaknya nih ＰＵ𝙇𝘼𝙐𝙒𝙄𝙉 lebih viral dari gosip artis minggu ini.,2025-10-11T10:54:33Z,0
520,Ugy8dMpaI9ZSZmVGO1N4AaABAg,s9OU_mLo-KU,@rishimusic3461,"Jujur, gue udah mulai FOMO gara-gara ρυℓαυωιɴ 😭",2025-10-11T10:54:33Z,0
521,Ugx8xpxXjCxAymPcuQV4AaABAg,s9OU_mLo-KU,@BalramSaini-r6c,Semua orang bilang “percaya sama proses P͟U͟L͟A͟U͟W͟I͟N” — proses apanya sih 😭,2025-10-11T10:53:28Z,0
522,UgwGBoZazM-NolIu-VV4AaABAg,s9OU_mLo-KU,@ANAS-xq7ke,Gue kira ＰＵ𝙇𝘼𝙐𝙒𝙄𝙉 itu nama film Netflix baru loh.,2025-10-11T10:53:19Z,0
523,Ugyvb_-4kGfe7jhD0xJ4AaABAg,s9OU_mLo-KU,@inshanoor2,“Coba aja dulu 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉” katanya — ya tapi coba apaan 😭,2025-10-11T10:53:18Z,0
524,UgyHEGrI5jiSpuFlc4B4AaABAg,s9OU_mLo-KU,@achibatay-g9n,"Ada yang bilang “jangan sampe ketinggalan 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉”, tapi ketinggalan dari apa dulu??",2025-10-11T10:53:18Z,0
525,Ugyigkq8F72R47IQhm94AaABAg,s9OU_mLo-KU,@dipakmundle343,"Nih tulisan ρυℓαυωιɴ kayak hipnotis deh, makin diliat makin pengen tau 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉.",2025-10-11T10:53:18Z,0
526,UgxOV5odGDRYuXcV8eV4AaABAg,s9OU_mLo-KU,@عبدالله-ق9ت8ص,Gue rasa 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 ini semacam konspirasi halus 😭,2025-10-11T10:53:04Z,0
527,UgwmPhiwxFr3ik4b4X14AaABAg,s9OU_mLo-KU,@GoodMorning-c1m,"Gak ngerti lagi deh, ＰＵ𝙇𝘼𝙐𝙒𝙄𝙉 muncul di semua timeline gue.",2025-10-11T10:53:04Z,0
528,UgxTPYZ7ZtbpNVULNKh4AaABAg,s9OU_mLo-KU,@MdMithonIslam56219,Kayaknya 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 tuh misteri nasional sih.,2025-10-11T10:52:57Z,0
529,UgwpVoQ-MOc1s-r-JaR4AaABAg,s9OU_mLo-KU,@Harish_Sapuniya,Ini ＰＵ𝙇𝘼𝙐𝙒𝙄𝙉 kok kayak jadi simbol ‘gue udah tau sesuatu tapi lo belum’.,2025-10-11T10:52:57Z,0
530,Ugzjlc-8gvJtUT1ACex4AaABAg,s9OU_mLo-KU,@laviedartiste0,Tiap hari makin banyak aja yang bahas 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 tapi gak ada satu pun yang jelas.,2025-10-11T10:52:57Z,0
531,UgyFpJDZprmsVMFkOnV4AaABAg,s9OU_mLo-KU,@mera_neemuch_meri_jaan,“Cuma di P͟U͟L͟A͟U͟W͟I͟N broo” — cuma di mana maksud lo?! 😭,2025-10-11T10:52:57Z,0
532,Ugx3NoWgqdTHU5pBMAh4AaABAg,s9OU_mLo-KU,@TrectorKin,"Gue scroll Twitter, IG, TikTok — isinya cuma ρυℓαυωιɴ semua 😭",2025-10-11T10:52:57Z,0
533,Ugzs-V1vnmpCbkGley94AaABAg,s9OU_mLo-KU,@CartoonsTV1-gu9hv,Gue sumpah gak ngerti tapi penasaran parah sama 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉.,2025-10-11T10:52:51Z,0
534,UgylX67Br5OnqCVxCeZ4AaABAg,s9OU_mLo-KU,@PappuJaiswalChampdaniBaidyabat,"Gue gak tau kenapa, tapi tiap liat nama P͟U͟L͟A͟U͟W͟I͟N itu kayak vibes-nya “rahasia sukses netizen”.",2025-10-11T10:52:50Z,0
535,Ugx1xahbhCAA6_i-nNN4AaABAg,s9OU_mLo-KU,@VakoZapata,"Kemarin liat komen “hidup gue jadi lebih ringan sejak ρυℓαυωιɴ”, HA??",2025-10-11T10:52:50Z,0
536,Ugw5az8vbz1eV09OXuJ4AaABAg,s9OU_mLo-KU,@zeegaming47,Nih orang-orang ngomong “udah nyoba ρυℓαυωιɴ belum?” kayak nyuruh nyobain minuman baru 😭,2025-10-11T10:52:39Z,0
537,UgxeS1XoAEw7qCgKL4R4AaABAg,s9OU_mLo-KU,@God-video-g7,Baru bangun tidur aja di FYP udah nongol ＰＵ𝙇𝘼𝙐𝙒𝙄𝙉 lagi.,2025-10-11T10:52:39Z,0
538,Ugw_UsvQolzCz3DiQQ14AaABAg,s9OU_mLo-KU,@yetzoncortez6214,Nih yang komen “makasih P͟U͟L͟A͟U͟W͟I͟N” maksudnya apaan dah 😭,2025-10-11T10:52:32Z,0
539,UgyE-9rj8kgAXuHs_Zx4AaABAg,s9OU_mLo-KU,@Animelovers-s6m,"Gue cuma mau tenang scroll, tapi ＰＵ𝙇𝘼𝙐𝙒𝙄𝙉 muncul lagi muncul lagi 😭",2025-10-11T10:52:32Z,0
540,UgyO3kUtna68jOxHp_t4AaABAg,s9OU_mLo-KU,@Erica_DmMe,ρυℓαυωιɴ ini kayak urban legend versi online.,2025-10-11T10:52:32Z,0
541,UgzwFuxXGU1QhslBhjp4AaABAg,s9OU_mLo-KU,@Chavhanvikasbaban,Ini tuh cult apa fandom sih 😭 semua orang ngomongin P͟U͟L͟A͟U͟W͟I͟N.,2025-10-11T10:52:32Z,0
542,UgxPbL0j-DnrGfAJDOd4AaABAg,s9OU_mLo-KU,@Shibupandeyvlogs87,"Katanya temen gue, “percaya deh, abis kenal 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 jadi hoki banget” — hoki apaan?",2025-10-11T10:52:32Z,0
543,UgyofrTOBHguWilSgVp4AaABAg,s9OU_mLo-KU,@yusufkojek4718,"piceun nan playerna , sesakeun sujin, dyren , idok",2025-10-11T10:51:57Z,1
544,UgzHnQC8Voava-tXZJB4AaABAg,s9OU_mLo-KU,@Sigitandriano99,Sayonara ppq cap dongo 😂😂,2025-10-11T10:51:42Z,0
545,UgzLTUcy4Elhdqw7BNV4AaABAg,s9OU_mLo-KU,@Islamic-w8m,"“Lu belum coba P͟U͟L͟A͟U͟W͟I͟N?” Belum, karena gue bahkan gak tau itu apa 😭",2025-10-11T10:51:31Z,0
546,UgxHWjN-TxJ98qk5ls54AaABAg,s9OU_mLo-KU,@Shorts_fire_92,Banyak banget yang testimoni soal 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 tapi gak ada yang jelasin detailnya.,2025-10-11T10:51:31Z,0
547,UgwMDae1DE_J4_TxmSJ4AaABAg,s9OU_mLo-KU,@genious149,"Tiap hari makin banyak aja orang bahas ρυℓαυωιɴ, gue makin bingung sumpah.",2025-10-11T10:51:19Z,244
548,Ugw_wJCn-MDsJCmMER54AaABAg,s9OU_mLo-KU,@AKM__kalikatech,"Banyak banget yang bilang “berkat 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 hidup gue berubah”, apaan sih maksudnya 😭",2025-10-11T10:51:18Z,0
549,UgyTzStgnEmAoESE1WJ4AaABAg,s9OU_mLo-KU,@TECH_NEHAKUMARI,"Gue pikir awalnya typo, ternyata emang rame ngomongin ＰＵ𝙇𝘼𝙐𝙒𝙄𝙉.",2025-10-11T10:51:18Z,0
550,UgxpZrLIEPzAA-qKMOx4AaABAg,s9OU_mLo-KU,@rnresport,Badut mpl,2025-10-11T10:51:05Z,1
551,Ugy0nTbRJKteT1q2kw14AaABAg,s9OU_mLo-KU,@user-fs9xk1bm1t,udh gk iso main ke ny rrq .,2025-10-11T10:49:41Z,0
552,UgxL45PIzm7MfgMaMd14AaABAg,s9OU_mLo-KU,@sadinazar4190,parahh ini mah udah terpuruk bangett😢😢😢,2025-10-11T10:49:36Z,0
553,Ugwrp2GvQ4PpL3uViIF4AaABAg,s9OU_mLo-KU,@osaragii-o8e,"Udah gausah lolos playoff aja rrq, biar mikir. Yang minus gold sama mid, yang nambah jungler.",2025-10-11T10:49:28Z,0
554,Ugz8WNHNkGg4jWJZz514AaABAg,s9OU_mLo-KU,@ShrisBudhapriti12011,"Gue pikir awalnya cuma nama tempat wisata, eh makin lama makin rame aja 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉.",2025-10-11T10:48:48Z,328
555,UgytjzlWxOUwsfJJL_J4AaABAg,s9OU_mLo-KU,@D-R-KGAMERZ498,"Kayaknya semua temen gue udah tau ＰＵ𝙇𝘼𝙐𝙒𝙄𝙉 deh, tinggal gue doang yang clueless.",2025-10-11T10:48:49Z,0
556,UgwoVJV9aqnpWKJPmkV4AaABAg,s9OU_mLo-KU,@Zachan_Tedkin0_0,"Nih tulisan 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 aesthetic banget sih, tapi isinya apaan??",2025-10-11T10:48:48Z,0
557,Ugx_tPcDSwzLiQqaDNh4AaABAg,s9OU_mLo-KU,@hiburanku8089,"Kayaknya ini yang di rasain evos season lalu, pusing pening, bingung kehabisan kata².. gak tau lagi sudah ini bakalan jadi apa kedepannya 😓😓",2025-10-11T10:48:48Z,0
558,UgzSMSUEGViuCGEsg2t4AaABAg,s9OU_mLo-KU,@FunnyShorts-k7o2t,"Tiap hari makin banyak aja orang bahas ρυℓαυωιɴ, gue makin bingung sumpah.",2025-10-11T10:48:46Z,0
559,UgyWGqAFdn0X9IbrdWF4AaABAg,s9OU_mLo-KU,@ThehennyLR,"Kayaknya semua temen gue udah tau ＰＵ𝙇𝘼𝙐𝙒𝙄𝙉 deh, tinggal gue doang yang clueless.",2025-10-11T10:48:46Z,0
560,Ugx-tjHV6UspI8R1lo14AaABAg,s9OU_mLo-KU,@kingofkulpahar1230,"Banyak banget yang bilang “berkat 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 hidup gue berubah”, apaan sih maksudnya 😭",2025-10-11T10:48:45Z,0
561,UgyqREo1pmXqtetcaml4AaABAg,s9OU_mLo-KU,@visiongaming_offical_,"Pagi-pagi buka Twitter, P͟U͟L͟A͟U͟W͟I͟N trending, kenapa sih??",2025-10-11T10:48:30Z,0
562,Ugz6mNMoCBWdqIhWXx94AaABAg,s9OU_mLo-KU,@rahatvlog2374,Lo juga sering liat gak sih tulisan ρυℓαυωιɴ di komenan random?,2025-10-11T10:48:29Z,0
563,UgwlEmRCA5uBKVIpa5J4AaABAg,s9OU_mLo-KU,@user-xm3ct6ue4b,"Gue udah mulai takut, ini 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 beneran tempat apa sekte online 😭",2025-10-11T10:48:30Z,0
564,UgxPXkjxLeSMpUf05YB4AaABAg,s9OU_mLo-KU,@Just_Khvlil,"Gue udah mulai takut, ini 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 beneran tempat apa sekte online 😭",2025-10-11T10:48:29Z,0
565,UgyxMf6UbfS4KV74oWN4AaABAg,s9OU_mLo-KU,@Copy_cat_,"Gue pikir awalnya cuma nama tempat wisata, eh makin lama makin rame aja 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉.",2025-10-11T10:48:29Z,0
566,UgxMU5l9H5O1CYefRpZ4AaABAg,s9OU_mLo-KU,@Pubg_vedios-w9u,"Gue kira kemarin tuh nama lagu baru, ternyata 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 bukan 💀",2025-10-11T10:48:18Z,0
